iid,id,gender,idg,wave,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr,sinc,intel,fun,amb,shar,dec
413,17,1,34,15,10,10,30,30,5,15,6,7,6,6,6,6,0
413,17,1,34,15,10,10,30,30,5,15,6,7,6,6,6,5,0
414,18,1,36,15,95,1,1,1,1,1,10,10,9,4,9,7,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,9,9,5,1
414,18,1,36,15,95,1,1,1,1,1,10,9,9,9,9,6,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,8,9,4,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,9,9,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,10,10,8,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,10,10,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,10,10,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,5,8,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,10,10,8,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,10,10,5,1
414,18,1,36,15,95,1,1,1,1,1,6,6,5,4,3,0,1
414,18,1,36,15,95,1,1,1,1,1,8,6,7,6,7,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,9,10,5,1
414,18,1,36,15,95,1,1,1,1,1,10,10,10,7,7,6,1
414,18,1,36,15,95,1,1,1,1,1,7,8,6,5,6,1,1
414,18,1,36,15,95,1,1,1,1,1,7,8,8,7,8,6,1
414,18,1,36,15,95,1,1,1,1,1,8,8,8,6,8,4,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
415,19,1,37,15,10,20,40,10,10,10,5,5,5,5,5,5,1
422,1,1,2,16,30,25,20,10,10,5,9,9,9,8,9,8,1
422,1,1,2,16,30,25,20,10,10,5,8,9,8,8,8,9,1
422,1,1,2,16,30,25,20,10,10,5,8,9,9,8,8,7,1
422,1,1,2,16,30,25,20,10,10,5,8,9,9,7,9,7,1
422,1,1,2,16,30,25,20,10,10,5,9,9,9,9,8,9,1
422,1,1,2,16,30,25,20,10,10,5,9,8,8,7,,7,0
423,2,1,4,16,30,20,30,10,5,5,6,8,7,7,6,7,1
423,2,1,4,16,30,20,30,10,5,5,6,9,6,6,6,4,0
423,2,1,4,16,30,20,30,10,5,5,7,8,8,7,7,7,0
423,2,1,4,16,30,20,30,10,5,5,7,8,8,6,7,6,0
423,2,1,4,16,30,20,30,10,5,5,7,8,7,7,7,7,1
423,2,1,4,16,30,20,30,10,5,5,7,8,6,7,7,6,1
424,3,1,6,16,17,16,17,17,17,16,9,8,7,8,9,8,1
424,3,1,6,16,17,16,17,17,17,16,6,7,8,7,8,8,0
424,3,1,6,16,17,16,17,17,17,16,7,7,8,8,8,7,1
424,3,1,6,16,17,16,17,17,17,16,6,8,8,6,8,5,0
424,3,1,6,16,17,16,17,17,17,16,7,7,7,8,8,7,1
424,3,1,6,16,17,16,17,17,17,16,8,6,7,7,6,6,1
425,4,1,8,16,16,25,20,12,12,15,5,8,9,8,7,6,1
425,4,1,8,16,16,25,20,12,12,15,5,7,8,5,6,5,0
425,4,1,8,16,16,25,20,12,12,15,8,8,9,8,7,7,1
425,4,1,8,16,16,25,20,12,12,15,7,8,9,6,9,6,0
425,4,1,8,16,16,25,20,12,12,15,7,7,8,6,7,5,1
425,4,1,8,16,16,25,20,12,12,15,8,8,8,7,7,6,1
426,5,1,10,16,25,7,35,20,8,5,8,6,5,8,5,8,1
426,5,1,10,16,25,7,35,20,8,5,3,8,5,4,2,7,0
426,5,1,10,16,25,7,35,20,8,5,4,7,6,5,5,3,0
426,5,1,10,16,25,7,35,20,8,5,6,7,6,6,4,8,0
426,5,1,10,16,25,7,35,20,8,5,9,8,8,9,6,5,1
426,5,1,10,16,25,7,35,20,8,5,4,4,4,2,2,1,0
427,6,1,12,16,20,20,20,20,20,20,5,7,8,6,8,5,0
427,6,1,12,16,20,20,20,20,20,20,4,8,8,5,7,4,0
427,6,1,12,16,20,20,20,20,20,20,6,8,9,7,8,6,0
427,6,1,12,16,20,20,20,20,20,20,6,10,9,8,8,9,0
427,6,1,12,16,20,20,20,20,20,20,6,6,9,7,9,7,0
427,6,1,12,16,20,20,20,20,20,20,5,6,8,5,8,4,0
428,7,1,13,16,60,10,10,10,10,0,8,7,8,7,7,,1
428,7,1,13,16,60,10,10,10,10,0,5,7,7,6,7,,0
428,7,1,13,16,60,10,10,10,10,0,7,7,7,6,,,1
428,7,1,13,16,60,10,10,10,10,0,4,8,8,5,7,6,0
428,7,1,13,16,60,10,10,10,10,0,8,7,6,7,5,7,1
428,7,1,13,16,60,10,10,10,10,0,8,6,6,7,6,8,1
429,8,1,14,16,55,10,15,15,5,0,8,8,8,9,9,6,1
429,8,1,14,16,55,10,15,15,5,0,5,9,9,7,7,4,0
429,8,1,14,16,55,10,15,15,5,0,7,9,9,9,8,6,1
429,8,1,14,16,55,10,15,15,5,0,,,,,,,0
429,8,1,14,16,55,10,15,15,5,0,7,9,9,9,7,6,1
429,8,1,14,16,55,10,15,15,5,0,6,9,9,7,7,5,0
440,1,1,2,17,35,5,30,20,5,5,5,8,7,7,8,5,0
440,1,1,2,17,35,5,30,20,5,5,4,4,7,4,8,2,0
440,1,1,2,17,35,5,30,20,5,5,7,7,8,5,7,2,0
440,1,1,2,17,35,5,30,20,5,5,6,9,8,9,8,8,0
440,1,1,2,17,35,5,30,20,5,5,7,7,8,6,7,5,0
440,1,1,2,17,35,5,30,20,5,5,10,8,3,10,10,5,0
440,1,1,2,17,35,5,30,20,5,5,10,10,10,10,10,10,0
440,1,1,2,17,35,5,30,20,5,5,5,8,8,8,9,7,0
440,1,1,2,17,35,5,30,20,5,5,6,8,8,8,8,7,0
440,1,1,2,17,35,5,30,20,5,5,8,5,8,5,7,5,0
441,2,1,4,17,35,10,25,20,5,5,7,9,9,8,7,7,1
441,2,1,4,17,35,10,25,20,5,5,8,7,8,6,10,5,1
441,2,1,4,17,35,10,25,20,5,5,7,10,10,7,8,6,0
441,2,1,4,17,35,10,25,20,5,5,6,8,9,9,8,8,0
441,2,1,4,17,35,10,25,20,5,5,7,8,8,7,7,8,1
441,2,1,4,17,35,10,25,20,5,5,7,10,7,10,6,8,1
441,2,1,4,17,35,10,25,20,5,5,9,9,9,10,8,5,0
441,2,1,4,17,35,10,25,20,5,5,8,8,8,8,7,8,1
441,2,1,4,17,35,10,25,20,5,5,9,9,10,9,9,9,1
441,2,1,4,17,35,10,25,20,5,5,9,7,9,6,7,5,0
442,3,1,6,17,40,10,0,45,0,5,5,7,3,3,3,0,1
442,3,1,6,17,40,10,0,45,0,5,6,3,5,4,5,1,1
442,3,1,6,17,40,10,0,45,0,5,8,8,7,7,7,10,1
442,3,1,6,17,40,10,0,45,0,5,4,2,4,4,5,3,1
442,3,1,6,17,40,10,0,45,0,5,6,6,5,4,4,2,1
442,3,1,6,17,40,10,0,45,0,5,6,0,5,5,5,0,1
442,3,1,6,17,40,10,0,45,0,5,8,1,5,5,5,0,1
442,3,1,6,17,40,10,0,45,0,5,7,5,5,4,2,0,1
442,3,1,6,17,40,10,0,45,0,5,7,4,5,4,4,0,1
442,3,1,6,17,40,10,0,45,0,5,9,1,7,5,4,3,1
443,4,1,8,17,30,25,10,20,0,15,6,7,7,7,6,4,1
443,4,1,8,17,30,25,10,20,0,15,5,5,6,4,7,4,0
443,4,1,8,17,30,25,10,20,0,15,7,9,6,5,3,5,0
443,4,1,8,17,30,25,10,20,0,15,5,5,7,7,4,2,0
443,4,1,8,17,30,25,10,20,0,15,8,8,8,6,7,7,1
443,4,1,8,17,30,25,10,20,0,15,4,5,5,7,7,4,0
443,4,1,8,17,30,25,10,20,0,15,7,6,7,8,8,5,1
443,4,1,8,17,30,25,10,20,0,15,9,6,6,6,6,6,0
443,4,1,8,17,30,25,10,20,0,15,7,9,7,8,5,5,1
443,4,1,8,17,30,25,10,20,0,15,8,6,8,3,3,2,0
444,5,1,10,17,50,10,10,30,0,0,3,8,7,6,6,,0
444,5,1,10,17,50,10,10,30,0,0,6,6,7,2,9,5,0
444,5,1,10,17,50,10,10,30,0,0,7,9,8,7,7,,0
444,5,1,10,17,50,10,10,30,0,0,5,8,6,8,8,5,0
444,5,1,10,17,50,10,10,30,0,0,7,8,7,7,6,,0
444,5,1,10,17,50,10,10,30,0,0,3,3,5,9,6,,0
444,5,1,10,17,50,10,10,30,0,0,6,5,5,9,7,6,0
444,5,1,10,17,50,10,10,30,0,0,5,6,5,4,6,,0
444,5,1,10,17,50,10,10,30,0,0,7,9,7,8,7,,0
444,5,1,10,17,50,10,10,30,0,0,6,6,7,9,7,4,0
445,6,1,12,17,40,12,18,12,6,12,6,6,3,3,3,2,0
445,6,1,12,17,40,12,18,12,6,12,7,7,8,4,9,3,0
445,6,1,12,17,40,12,18,12,6,12,6,8,8,8,6,6,1
445,6,1,12,17,40,12,18,12,6,12,6,8,9,8,7,5,1
445,6,1,12,17,40,12,18,12,6,12,5,8,7,4,3,4,0
445,6,1,12,17,40,12,18,12,6,12,5,7,7,8,7,4,0
445,6,1,12,17,40,12,18,12,6,12,7,6,4,8,8,4,1
445,6,1,12,17,40,12,18,12,6,12,7,9,7,6,5,6,0
445,6,1,12,17,40,12,18,12,6,12,5,8,9,6,8,4,0
445,6,1,12,17,40,12,18,12,6,12,9,5,6,7,7,4,1
446,7,1,14,17,30,20,25,15,10,0,7,8,8,8,8,7,1
446,7,1,14,17,30,20,25,15,10,0,7,8,8,7,6,7,1
446,7,1,14,17,30,20,25,15,10,0,8,8,8,6,4,5,1
446,7,1,14,17,30,20,25,15,10,0,5,8,7,7,4,3,1
446,7,1,14,17,30,20,25,15,10,0,8,10,9,8,5,3,1
446,7,1,14,17,30,20,25,15,10,0,5,5,8,6,9,3,0
446,7,1,14,17,30,20,25,15,10,0,7,7,7,9,8,3,1
446,7,1,14,17,30,20,25,15,10,0,5,10,8,8,7,6,0
446,7,1,14,17,30,20,25,15,10,0,8,7,7,8,4,7,1
446,7,1,14,17,30,20,25,15,10,0,9,8,8,6,5,5,1
447,8,1,16,17,15,30,25,20,0,10,5,7,7,5,4,4,0
447,8,1,16,17,15,30,25,20,0,10,2,6,4,3,4,5,0
447,8,1,16,17,15,30,25,20,0,10,6,5,7,6,5,5,0
447,8,1,16,17,15,30,25,20,0,10,5,6,6,4,3,6,0
447,8,1,16,17,15,30,25,20,0,10,9,8,8,8,6,6,1
447,8,1,16,17,15,30,25,20,0,10,6,6,8,6,7,6,0
447,8,1,16,17,15,30,25,20,0,10,7,6,6,5,6,6,0
447,8,1,16,17,15,30,25,20,0,10,6,5,6,6,4,4,0
447,8,1,16,17,15,30,25,20,0,10,5,6,6,5,4,5,0
447,8,1,16,17,15,30,25,20,0,10,4,5,6,5,5,4,0
448,9,1,18,17,25,15,25,25,5,5,8,8,8,6,5,7,1
448,9,1,18,17,25,15,25,25,5,5,5,6,8,4,8,4,1
448,9,1,18,17,25,15,25,25,5,5,4,7,7,6,5,4,0
448,9,1,18,17,25,15,25,25,5,5,3,7,5,6,5,6,0
448,9,1,18,17,25,15,25,25,5,5,7,7,7,7,6,5,1
448,9,1,18,17,25,15,25,25,5,5,5,7,8,6,6,7,1
448,9,1,18,17,25,15,25,25,5,5,8,6,7,8,8,7,1
448,9,1,18,17,25,15,25,25,5,5,5,7,5,6,3,7,1
448,9,1,18,17,25,15,25,25,5,5,6,5,,6,,,1
448,9,1,18,17,25,15,25,25,5,5,8,7,7,8,6,7,1
449,10,1,20,17,55,2,1,40,1,1,10,7,8,7,8,5,1
449,10,1,20,17,55,2,1,40,1,1,4,4,6,2,9,3,0
449,10,1,20,17,55,2,1,40,1,1,7,9,9,7,6,6,0
449,10,1,20,17,55,2,1,40,1,1,4,9,8,10,6,6,1
449,10,1,20,17,55,2,1,40,1,1,9,9,7,8,7,6,1
449,10,1,20,17,55,2,1,40,1,1,10,10,10,10,10,10,1
449,10,1,20,17,55,2,1,40,1,1,10,10,10,10,10,10,1
449,10,1,20,17,55,2,1,40,1,1,5,10,9,9,5,6,0
449,10,1,20,17,55,2,1,40,1,1,7,9,8,8,7,6,1
449,10,1,20,17,55,2,1,40,1,1,7,9,7,7,5,6,1
450,11,1,21,17,50,5,5,5,5,30,7,7,7,7,5,8,1
450,11,1,21,17,50,5,5,5,5,30,7,6,6,5,9,3,0
450,11,1,21,17,50,5,5,5,5,30,6,9,9,9,7,8,1
450,11,1,21,17,50,5,5,5,5,30,8,10,10,7,9,5,0
450,11,1,21,17,50,5,5,5,5,30,9,8,8,8,7,7,1
450,11,1,21,17,50,5,5,5,5,30,6,8,8,3,7,1,0
450,11,1,21,17,50,5,5,5,5,30,6,7,9,7,9,,0
450,11,1,21,17,50,5,5,5,5,30,6,9,7,5,3,3,0
450,11,1,21,17,50,5,5,5,5,30,6,7,7,7,7,7,1
450,11,1,21,17,50,5,5,5,5,30,8,7,7,7,5,5,1
451,12,1,22,17,20,40,5,20,5,10,6,5,5,5,5,4,1
451,12,1,22,17,20,40,5,20,5,10,6,5,5,5,5,4,1
451,12,1,22,17,20,40,5,20,5,10,7,6,6,5,5,4,1
451,12,1,22,17,20,40,5,20,5,10,6,5,5,5,5,4,1
451,12,1,22,17,20,40,5,20,5,10,5,6,5,4,3,4,1
451,12,1,22,17,20,40,5,20,5,10,5,4,3,3,3,2,0
451,12,1,22,17,20,40,5,20,5,10,5,4,5,3,4,2,0
451,12,1,22,17,20,40,5,20,5,10,5,5,4,3,4,3,1
451,12,1,22,17,20,40,5,20,5,10,6,6,5,6,5,4,1
451,12,1,22,17,20,40,5,20,5,10,6,5,5,6,5,3,1
452,13,1,23,17,35,30,25,5,0,5,6,8,7,6,6,6,1
452,13,1,23,17,35,30,25,5,0,5,8,9,7,8,6,7,1
452,13,1,23,17,35,30,25,5,0,5,7,9,7,8,6,6,1
452,13,1,23,17,35,30,25,5,0,5,3,6,6,5,6,4,0
452,13,1,23,17,35,30,25,5,0,5,7,6,7,7,6,5,1
452,13,1,23,17,35,30,25,5,0,5,3,6,6,5,6,5,0
452,13,1,23,17,35,30,25,5,0,5,7,7,8,8,6,6,1
452,13,1,23,17,35,30,25,5,0,5,5,5,5,5,5,5,0
452,13,1,23,17,35,30,25,5,0,5,6,6,5,6,5,5,1
452,13,1,23,17,35,30,25,5,0,5,8,7,7,6,6,6,1
453,14,1,24,17,30,30,30,5,0,5,5,4,5,5,5,5,0
453,14,1,24,17,30,30,30,5,0,5,6,5,5,5,5,6,1
453,14,1,24,17,30,30,30,5,0,5,5,5,5,5,5,5,1
453,14,1,24,17,30,30,30,5,0,5,6,6,5,5,5,6,1
453,14,1,24,17,30,30,30,5,0,5,6,5,5,5,5,6,1
453,14,1,24,17,30,30,30,5,0,5,4,4,4,4,4,4,0
453,14,1,24,17,30,30,30,5,0,5,5,4,6,4,6,6,0
453,14,1,24,17,30,30,30,5,0,5,5,4,6,6,5,5,0
453,14,1,24,17,30,30,30,5,0,5,6,5,6,4,5,4,1
453,14,1,24,17,30,30,30,5,0,5,5,5,5,4,5,4,1
460,1,1,2,18,20,10,20,15,15,20,5,10,8,8,7,7,0
460,1,1,2,18,20,10,20,15,15,20,8,9,10,10,8,7,0
460,1,1,2,18,20,10,20,15,15,20,9,8,8,8,8,7,1
460,1,1,2,18,20,10,20,15,15,20,8,2,8,10,6,8,0
460,1,1,2,18,20,10,20,15,15,20,7,8,9,8,10,6,0
460,1,1,2,18,20,10,20,15,15,20,8,8,8,7,10,5,0
461,2,1,4,18,40,20,20,10,10,0,6,6,6,7,6,6,1
461,2,1,4,18,40,20,20,10,10,0,5,5,7,6,6,7,0
461,2,1,4,18,40,20,20,10,10,0,7,6,6,7,6,8,1
461,2,1,4,18,40,20,20,10,10,0,6,7,6,6,5,7,0
461,2,1,4,18,40,20,20,10,10,0,6,6,6,5,7,6,0
461,2,1,4,18,40,20,20,10,10,0,7,6,6,7,6,6,1
462,3,1,6,18,30,30,10,10,0,20,6,7,7,6,8,4,1
462,3,1,6,18,30,30,10,10,0,20,6,10,7,6,6,5,0
462,3,1,6,18,30,30,10,10,0,20,8,6,8,8,8,4,1
462,3,1,6,18,30,30,10,10,0,20,6,10,6,9,4,6,1
462,3,1,6,18,30,30,10,10,0,20,8,7,7,7,6,5,1
462,3,1,6,18,30,30,10,10,0,20,8,6,7,6,7,4,1
463,4,1,8,18,15,15,15,15,15,25,4,6,4,6,5,4,0
463,4,1,8,18,15,15,15,15,15,25,4,7,6,6,5,8,0
463,4,1,8,18,15,15,15,15,15,25,5,6,6,5,7,5,1
463,4,1,8,18,15,15,15,15,15,25,4,8,5,6,6,5,0
463,4,1,8,18,15,15,15,15,15,25,6,4,7,4,7,5,0
463,4,1,8,18,15,15,15,15,15,25,5,7,7,6,7,7,0
464,5,1,10,18,15,15,15,20,15,20,8,8,8,6,5,5,0
464,5,1,10,18,15,15,15,20,15,20,6,9,8,5,8,6,0
464,5,1,10,18,15,15,15,20,15,20,8,5,6,7,8,8,1
464,5,1,10,18,15,15,15,20,15,20,5,9,9,5,4,2,0
464,5,1,10,18,15,15,15,20,15,20,5,7,7,9,9,8,1
464,5,1,10,18,15,15,15,20,15,20,7,7,7,7,7,7,1
465,6,1,12,18,20,20,20,20,20,0,6,,,,,5,1
465,6,1,12,18,20,20,20,20,20,0,4,7,,,,7,1
465,6,1,12,18,20,20,20,20,20,0,8,,,,8,,1
465,6,1,12,18,20,20,20,20,20,0,5,10,,,,,0
465,6,1,12,18,20,20,20,20,20,0,5,,,,9,5,0
465,6,1,12,18,20,20,20,20,20,0,8,,,,8,4,1
481,1,1,2,19,25,20,15,20,5,15,5,7,7,6,6,4,0
481,1,1,2,19,25,20,15,20,5,15,8,8,7,8,6,7,1
481,1,1,2,19,25,20,15,20,5,15,7,8,8,7,7,8,1
481,1,1,2,19,25,20,15,20,5,15,6,6,7,7,6,3,0
481,1,1,2,19,25,20,15,20,5,15,7,7,8,5,7,1,0
481,1,1,2,19,25,20,15,20,5,15,3,6,7,6,7,2,0
481,1,1,2,19,25,20,15,20,5,15,5,9,8,6,6,3,0
481,1,1,2,19,25,20,15,20,5,15,3,7,8,2,6,1,0
481,1,1,2,19,25,20,15,20,5,15,7,8,7,4,6,7,1
481,1,1,2,19,25,20,15,20,5,15,5,8,7,7,8,5,1
481,1,1,2,19,25,20,15,20,5,15,5,5,5,5,5,1,0
481,1,1,2,19,25,20,15,20,5,15,6,8,8,5,5,3,0
481,1,1,2,19,25,20,15,20,5,15,6,8,7,8,7,7,1
481,1,1,2,19,25,20,15,20,5,15,8,6,7,7,7,7,1
481,1,1,2,19,25,20,15,20,5,15,7,6,6,6,5,6,1
482,2,1,4,19,20,10,22,20,15,13,7,6,7,6,8,6,0
482,2,1,4,19,20,10,22,20,15,13,8,6,6,6,8,6,1
482,2,1,4,19,20,10,22,20,15,13,9,7,7,8,6,6,1
482,2,1,4,19,20,10,22,20,15,13,8,5,6,5,5,4,1
482,2,1,4,19,20,10,22,20,15,13,8,6,8,6,7,5,1
482,2,1,4,19,20,10,22,20,15,13,5,6,7,6,7,6,0
482,2,1,4,19,20,10,22,20,15,13,8,6,6,6,6,6,1
482,2,1,4,19,20,10,22,20,15,13,5,5,6,5,5,5,0
482,2,1,4,19,20,10,22,20,15,13,7,7,8,6,6,6,1
482,2,1,4,19,20,10,22,20,15,13,5,7,7,7,5,8,0
482,2,1,4,19,20,10,22,20,15,13,6,6,7,6,6,6,0
482,2,1,4,19,20,10,22,20,15,13,5,6,8,5,6,6,0
482,2,1,4,19,20,10,22,20,15,13,5,6,7,5,8,7,0
482,2,1,4,19,20,10,22,20,15,13,6,7,7,5,6,5,0
482,2,1,4,19,20,10,22,20,15,13,,,,,,,0
483,3,1,6,19,40,20,20,20,0,0,7,10,9,9,6,3,0
483,3,1,6,19,40,20,20,20,0,0,7,8,9,9,7,9,0
483,3,1,6,19,40,20,20,20,0,0,10,9,10,10,10,10,0
483,3,1,6,19,40,20,20,20,0,0,9,10,10,10,10,9,1
483,3,1,6,19,40,20,20,20,0,0,10,9,10,10,10,9,0
483,3,1,6,19,40,20,20,20,0,0,7,9,10,9,10,5,0
483,3,1,6,19,40,20,20,20,0,0,8,10,10,10,7,8,0
483,3,1,6,19,40,20,20,20,0,0,6,10,9,10,9,10,0
483,3,1,6,19,40,20,20,20,0,0,8,10,10,10,10,9,0
483,3,1,6,19,40,20,20,20,0,0,7,10,8,9,7,6,0
483,3,1,6,19,40,20,20,20,0,0,8,10,8,9,7,5,0
483,3,1,6,19,40,20,20,20,0,0,9,10,10,9,8,5,0
483,3,1,6,19,40,20,20,20,0,0,9,10,10,9,9,9,0
483,3,1,6,19,40,20,20,20,0,0,9,10,10,10,8,5,0
483,3,1,6,19,40,20,20,20,0,0,9,10,9,10,9,6,0
484,4,1,8,19,16,16,20,16,16,16,10,6,10,10,,,1
484,4,1,8,19,16,16,20,16,16,16,9,6,8,7,,,1
484,4,1,8,19,16,16,20,16,16,16,9,8,9,8,9,,1
484,4,1,8,19,16,16,20,16,16,16,9,8,9,8,,,1
484,4,1,8,19,16,16,20,16,16,16,9,8,10,8,7,7,1
484,4,1,8,19,16,16,20,16,16,16,8,7,10,10,8,7,1
484,4,1,8,19,16,16,20,16,16,16,7,5,9,8,9,,1
484,4,1,8,19,16,16,20,16,16,16,7,7,8,5,9,8,1
484,4,1,8,19,16,16,20,16,16,16,9,9,9,9,,8,1
484,4,1,8,19,16,16,20,16,16,16,8,7,7,7,,7,1
484,4,1,8,19,16,16,20,16,16,16,9,9,7,8,,,1
484,4,1,8,19,16,16,20,16,16,16,7,9,9,7,,,1
484,4,1,8,19,16,16,20,16,16,16,10,9,10,7,10,,1
484,4,1,8,19,16,16,20,16,16,16,8,7,8,6,,6,1
484,4,1,8,19,16,16,20,16,16,16,10,10,10,10,10,10,1
485,5,1,10,19,20,15,20,15,15,15,9,10,10,9,10,8,1
485,5,1,10,19,20,15,20,15,15,15,9,10,10,10,10,9,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,10,9,1
485,5,1,10,19,20,15,20,15,15,15,9,9,10,9,10,7,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,10,10,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,9,10,8,1
485,5,1,10,19,20,15,20,15,15,15,10,10,9,10,10,7,1
485,5,1,10,19,20,15,20,15,15,15,9,10,10,8,10,7,0
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,10,9,1
485,5,1,10,19,20,15,20,15,15,15,9,10,10,10,10,10,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,10,9,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,9,8,1
485,5,1,10,19,20,15,20,15,15,15,10,10,9,10,10,10,1
485,5,1,10,19,20,15,20,15,15,15,9,10,10,10,10,9,1
485,5,1,10,19,20,15,20,15,15,15,10,10,10,10,10,10,1
486,6,1,12,19,20,20,20,15,10,15,7,8,7,9,6,7,1
486,6,1,12,19,20,20,20,15,10,15,9,7,7,4,8,6,0
486,6,1,12,19,20,20,20,15,10,15,9,8,7,8,8,7,0
486,6,1,12,19,20,20,20,15,10,15,8,7,6,8,6,5,0
486,6,1,12,19,20,20,20,15,10,15,8,5,8,7,9,8,0
486,6,1,12,19,20,20,20,15,10,15,6,7,8,6,8,8,0
486,6,1,12,19,20,20,20,15,10,15,4,7,7,6,8,6,0
486,6,1,12,19,20,20,20,15,10,15,5,7,6,4,5,6,0
486,6,1,12,19,20,20,20,15,10,15,9,7,6,9,9,6,1
486,6,1,12,19,20,20,20,15,10,15,5,7,6,5,7,5,0
486,6,1,12,19,20,20,20,15,10,15,8,8,7,6,7,5,0
486,6,1,12,19,20,20,20,15,10,15,4,6,7,7,6,9,0
486,6,1,12,19,20,20,20,15,10,15,8,8,8,8,8,6,1
486,6,1,12,19,20,20,20,15,10,15,9,7,8,7,7,6,1
486,6,1,12,19,20,20,20,15,10,15,6,8,9,6,7,7,0
487,7,1,14,19,25,26,15,10,9,15,7,6,8,5,7,2,1
487,7,1,14,19,25,26,15,10,9,15,8,5,5,5,9,2,0
487,7,1,14,19,25,26,15,10,9,15,4,7,8,6,8,2,1
487,7,1,14,19,25,26,15,10,9,15,7,7,7,5,5,3,1
487,7,1,14,19,25,26,15,10,9,15,7,4,7,4,8,2,1
487,7,1,14,19,25,26,15,10,9,15,5,4,6,5,6,2,1
487,7,1,14,19,25,26,15,10,9,15,7,5,7,5,5,3,1
487,7,1,14,19,25,26,15,10,9,15,5,5,6,5,6,5,0
487,7,1,14,19,25,26,15,10,9,15,7,6,7,7,7,5,1
487,7,1,14,19,25,26,15,10,9,15,6,4,8,7,8,2,0
487,7,1,14,19,25,26,15,10,9,15,7,8,5,5,6,1,0
487,7,1,14,19,25,26,15,10,9,15,5,8,8,6,,5,0
487,7,1,14,19,25,26,15,10,9,15,6,5,8,6,7,3,1
487,7,1,14,19,25,26,15,10,9,15,8,6,7,7,5,2,1
487,7,1,14,19,25,26,15,10,9,15,5,4,5,5,4,2,0
488,8,1,16,19,15,20,20,20,5,20,8,8,8,8,8,8,1
488,8,1,16,19,15,20,20,20,5,20,8,8,8,8,8,8,1
488,8,1,16,19,15,20,20,20,5,20,10,7,8,8,10,8,1
488,8,1,16,19,15,20,20,20,5,20,5,5,8,5,5,5,0
488,8,1,16,19,15,20,20,20,5,20,8,8,8,8,8,8,1
488,8,1,16,19,15,20,20,20,5,20,5,5,5,5,5,5,0
488,8,1,16,19,15,20,20,20,5,20,8,8,8,8,8,8,1
488,8,1,16,19,15,20,20,20,5,20,5,5,5,5,5,5,0
488,8,1,16,19,15,20,20,20,5,20,9,9,9,9,9,9,1
488,8,1,16,19,15,20,20,20,5,20,10,10,10,10,10,10,1
488,8,1,16,19,15,20,20,20,5,20,,,,,,,1
488,8,1,16,19,15,20,20,20,5,20,5,5,5,5,5,5,1
488,8,1,16,19,15,20,20,20,5,20,10,10,10,10,10,10,1
488,8,1,16,19,15,20,20,20,5,20,10,10,10,10,10,10,1
488,8,1,16,19,15,20,20,20,5,20,10,10,10,10,10,10,1
489,9,1,18,19,20,10,20,20,20,0,8,6,8,8,6,5,1
489,9,1,18,19,20,10,20,20,20,0,8,9,8,7,8,7,1
489,9,1,18,19,20,10,20,20,20,0,8,8,9,7,8,7,1
489,9,1,18,19,20,10,20,20,20,0,10,8,8,8,8,8,1
489,9,1,18,19,20,10,20,20,20,0,7,7,9,9,8,7,1
489,9,1,18,19,20,10,20,20,20,0,6,8,9,7,8,6,1
